customer_id,name,email,country,customer_type,registration_date,age,gender,total_purchases,ingestion_timestamp
"939","Customer 939","customer939@example.com","France","Regular","2017-03-30","53","Male","997",2024-09-26 18:39:17.3752310
"941","Customer 941","customer941@example.com","USA","Regular","2020-07-29","51","Male","704",2024-09-26 18:39:17.3752310
"944","Customer 944","customer944@example.com","UK","Regular","2022-07-07","20","Male","929",2024-09-26 18:39:17.3752310
"951","Customer 951","customer951@example.com","China","Regular","2018-06-14","-1","Male","121",2024-09-26 18:39:17.3752310
"954","Customer 954","customer954@example.com","USA","Regular","2012-07-06","66","Male","580",2024-09-26 18:39:17.3752310
"960","Customer 960","customer960@example.com","Australia","Regular","2022-03-03","69","Male","773",2024-09-26 18:39:17.3752310
"963","Customer 963",,"Brazil","Regular","2016-11-06","43","Male","809",2024-09-26 18:39:17.3752310
"978","Customer 978",,"Unknown","Regular","2010-04-06","27","Male","763",2024-09-26 18:39:17.3752310
"979","Customer 979","customer979@example.com","Australia","Regular","2015-04-13","45","Male","795",2024-09-26 18:39:17.3752310
"980","Customer 980","customer980@example.com","India","Regular","2018-11-15","68","Male","991",2024-09-26 18:39:17.3752310
"996","Customer 996","customer996@example.com","Germany","Regular","2018-03-14","68","Male","351",2024-09-26 18:39:17.3752310
"999","Customer 999","customer999@example.com","Brazil","Regular","2011-05-22","63","Male","908",2024-09-26 18:39:17.3752310
"5","Customer 5","customer5@example.com","Germany","Regular","2021-08-26","66","Other","508",2024-09-26 18:39:17.3752310
"13","Customer 13","customer13@example.com","USA","Regular","2011-08-14","21","Other","967",2024-09-26 18:39:17.3752310
"15","Customer 15","customer15@example.com","China","Regular","2023-03-25","75","Other","696",2024-09-26 18:39:17.3752310
"17","Customer 17","customer17@example.com","Australia","Regular","2022-03-22","48","Other","951",2024-09-26 18:39:17.3752310
"18","Customer 18","customer18@example.com","USA","Regular","2012-09-23","71","Other","168",2024-09-26 18:39:17.3752310
"21","Customer 21","customer21@example.com","Canada","Regular","2020-10-27","66","Other","330",2024-09-26 18:39:17.3752310
"53","Customer 53","customer53@example.com","India","Regular","2021-11-02","38","Other","173",2024-09-26 18:39:17.3752310
"55","Customer 55","customer55@example.com","UK","Regular","2019-06-16","33","Other","935",2024-09-26 18:39:17.3752310
"61","Customer 61","customer61@example.com","Australia","Regular","2016-06-21","30","Other","32",2024-09-26 18:39:17.3752310
"71","Customer 71","customer71@example.com","Japan","Regular","2021-11-06","73","Other","65",2024-09-26 18:39:17.3752310
"77","Customer 77","customer77@example.com","Brazil","Regular","2017-02-15","61","Other","425",2024-09-26 18:39:17.3752310
"85","Customer 85","customer85@example.com","UK","Regular","2015-01-17","56","Other","148",2024-09-26 18:39:17.3752310
"86","Customer 86","customer86@example.com","Germany","Regular","2016-10-26","58","Other","675",2024-09-26 18:39:17.3752310
"100","Customer 100","customer100@example.com","UK","Regular","2022-01-18","18","Other","689",2024-09-26 18:39:17.3752310
"105","Customer 105","customer105@example.com","Germany","Regular","2020-10-02","43","Other","667",2024-09-26 18:39:17.3752310
"113","Customer 113","customer113@example.com","China","Regular","2015-03-24","70","Other","610",2024-09-26 18:39:17.3752310
"121","Customer 121","customer121@example.com","France","Regular","2023-11-05","49","Other","124",2024-09-26 18:39:17.3752310
"137","Customer 137","customer137@example.com","China","Regular","2021-08-11","58","Other","239",2024-09-26 18:39:17.3752310
"141","Customer 141","customer141@example.com","Australia","Regular","2016-09-01","65","Other","273",2024-09-26 18:39:17.3752310
"169","Customer 169","customer169@example.com","Australia","Regular","2014-11-08","37","Other","287",2024-09-26 18:39:17.3752310
"170","Customer 170","customer170@example.com","Canada","Regular","2014-04-30","57","Other","311",2024-09-26 18:39:17.3752310
"195","Customer 195","customer195@example.com","China","Regular","2023-01-28","59","Other","631",2024-09-26 18:39:17.3752310
"205","Customer 205","customer205@example.com","Australia","Regular","2013-07-27","71","Other","778",2024-09-26 18:39:17.3752310
"208","Customer 208","customer208@example.com","USA","Regular","2018-08-23","61","Other","472",2024-09-26 18:39:17.3752310
"209","Customer 209","customer209@example.com","USA","Regular","2010-03-28","54","Other","205",2024-09-26 18:39:17.3752310
"218","Customer 218","customer218@example.com","UK","Regular","2013-05-03","76","Other","502",2024-09-26 18:39:17.3752310
"222","Customer 222","customer222@example.com","USA","Regular","2016-11-09","59","Other","989",2024-09-26 18:39:17.3752310
"240","Customer 240","customer240@example.com","Japan","Regular","2012-04-01","21","Other","924",2024-09-26 18:39:17.3752310
"245","Customer 245","customer245@example.com","UK","Regular","2023-08-19","31","Other","339",2024-09-26 18:39:17.3752310
"249","Customer 249","customer249@example.com","Australia","Regular","2019-02-27","24","Other","302",2024-09-26 18:39:17.3752310
"277","Customer 277",,"Australia","Regular","2019-11-05","26","Other","681",2024-09-26 18:39:17.3752310
"288","Customer 288","customer288@example.com","Unknown","Regular","2010-01-21","75","Other","761",2024-09-26 18:39:17.3752310
"290","Customer 290","customer290@example.com","India","Regular","2016-03-23","69","Other","473",2024-09-26 18:39:17.3752310
"292","Customer 292","customer292@example.com","Brazil","Regular","2019-01-25","58","Other","707",2024-09-26 18:39:17.3752310
"294","Customer 294","customer294@example.com","Canada","Regular","2016-11-18","40","Other","229",2024-09-26 18:39:17.3752310
"302","Customer 302","customer302@example.com","UK","Regular","2010-12-20","23","Other","524",2024-09-26 18:39:17.3752310
"308","Customer 308","customer308@example.com","UK","Regular","2017-04-17","19","Other","138",2024-09-26 18:39:17.3752310
"337","Customer 337","customer337@example.com","Germany","Regular","2012-11-29","36","Other","52",2024-09-26 18:39:17.3752310
"347","Customer 347",,"USA","Regular","2018-08-21","62","Other","585",2024-09-26 18:39:17.3752310
"354","Customer 354","customer354@example.com","Japan","Regular","2014-02-23","25","Other","200",2024-09-26 18:39:17.3752310
"358","Customer 358","customer358@example.com","USA","Regular","2011-10-27","39","Other","647",2024-09-26 18:39:17.3752310
"367","Customer 367","customer367@example.com","Brazil","Regular","2022-09-15","64","Other","24",2024-09-26 18:39:17.3752310
"372","Customer 372","customer372@example.com","Germany","Regular","2020-05-05","35","Other","716",2024-09-26 18:39:17.3752310
"375","Customer 375","customer375@example.com","Germany","Regular","2022-06-30","36","Other","894",2024-09-26 18:39:17.3752310
"383","Customer 383","customer383@example.com","UK","Regular","2018-11-12","59","Other","409",2024-09-26 18:39:17.3752310
"385","Customer 385","customer385@example.com","UK","Regular","2017-04-06","18","Other","690",2024-09-26 18:39:17.3752310
"395","Customer 395","customer395@example.com","Canada","Regular","2016-10-25","67","Other","132",2024-09-26 18:39:17.3752310
"404","Customer 404","customer404@example.com","India","Regular","2010-08-03","51","Other","835",2024-09-26 18:39:17.3752310
"406","Customer 406","customer406@example.com","China","Regular","2023-09-08","58","Other","899",2024-09-26 18:39:17.3752310
"407","Customer 407","customer407@example.com","USA","Regular","2018-11-29","30","Other","910",2024-09-26 18:39:17.3752310
"425","Customer 425","customer425@example.com","France","Regular","2010-12-19","62","Other","730",2024-09-26 18:39:17.3752310
"441","Customer 441","customer441@example.com","UK","Regular","2010-09-28","56","Other","737",2024-09-26 18:39:17.3752310
"462","Customer 462","customer462@example.com","UK","Regular","2018-12-26","47","Other","340",2024-09-26 18:39:17.3752310
"463","Customer 463","customer463@example.com","France","Regular","2021-05-19","-1","Other","434",2024-09-26 18:39:17.3752310
"467","Customer 467","customer467@example.com","China","Regular","2023-12-15","35","Other","571",2024-09-26 18:39:17.3752310
"468","Customer 468","customer468@example.com","UK","Regular","2017-09-27","20","Other","375",2024-09-26 18:39:17.3752310
"470","Customer 470","customer470@example.com","USA","Regular","2023-07-06","61","Other","275",2024-09-26 18:39:17.3752310
"480","Customer 480",,"Australia","Regular","2018-08-26","47","Other","818",2024-09-26 18:39:17.3752310
"487","Customer 487","customer487@example.com","India","Regular","2023-06-07","38","Other","133",2024-09-26 18:39:17.3752310
"502","Customer 502","customer502@example.com","Canada","Regular","2015-07-15","36","Other","186",2024-09-26 18:39:17.3752310
"513","Customer 513","customer513@example.com","India","Regular","2020-05-16","36","Other","661",2024-09-26 18:39:17.3752310
"525","Customer 525","customer525@example.com","India","Regular","2010-05-14","65","Other","492",2024-09-26 18:39:17.3752310
"532","Customer 532","customer532@example.com","Japan","Regular","2021-02-26","32","Other","949",2024-09-26 18:39:17.3752310
"535","Customer 535","customer535@example.com","Canada","Regular","2021-03-03","46","Other","259",2024-09-26 18:39:17.3752310
"536","Customer 536","customer536@example.com","Canada","Regular","2016-10-02","30","Other","2",2024-09-26 18:39:17.3752310
"566","Customer 566","customer566@example.com","France","Regular","2021-10-25","64","Other","267",2024-09-26 18:39:17.3752310
"571","Customer 571","customer571@example.com","Germany","Regular","2012-04-09","44","Other","440",2024-09-26 18:39:17.3752310
"592","Customer 592","customer592@example.com","China","Regular","2011-05-05","65","Other","666",2024-09-26 18:39:17.3752310
"599","Customer 599","customer599@example.com","Japan","Regular","2014-05-04","31","Other","496",2024-09-26 18:39:17.3752310
"606","Customer 606","customer606@example.com","USA","Regular","2013-08-13","25","Other","580",2024-09-26 18:39:17.3752310
"623","Customer 623","customer623@example.com","Canada","Regular","2013-06-19","61","Other","238",2024-09-26 18:39:17.3752310
"638","Customer 638","customer638@example.com","Japan","Regular","2021-06-29","57","Other","962",2024-09-26 18:39:17.3752310
"642","Customer 642","customer642@example.com","UK","Regular","2019-07-21","34","Other","388",2024-09-26 18:39:17.3752310
"686","Customer 686","customer686@example.com","Brazil","Regular","2014-03-27","54","Other","17",2024-09-26 18:39:17.3752310
"688","Customer 688","customer688@example.com","Canada","Regular","2010-10-12","67","Other","196",2024-09-26 18:39:17.3752310
"692","Customer 692","customer692@example.com","UK","Regular","2019-08-26","43","Other","166",2024-09-26 18:39:17.3752310
"700","Customer 700","customer700@example.com","Brazil","Regular","2013-03-10","30","Other","302",2024-09-26 18:39:17.3752310
"705","Customer 705","customer705@example.com","USA","Regular","2022-07-24","73","Other","632",2024-09-26 18:39:17.3752310
"710","Customer 710","customer710@example.com","Canada","Regular","2019-05-06","47","Other","133",2024-09-26 18:39:17.3752310
"713","Customer 713","customer713@example.com","France","Regular","2022-07-24","21","Other","419",2024-09-26 18:39:17.3752310
"722","Customer 722","customer722@example.com","Brazil","Regular","2013-10-06","24","Other","13",2024-09-26 18:39:17.3752310
"745","Customer 745","customer745@example.com","Germany","Regular","2014-09-22","54","Other","695",2024-09-26 18:39:17.3752310
"747","Customer 747","customer747@example.com","India","Regular","2017-12-02","22","Other","64",2024-09-26 18:39:17.3752310
"752","Customer 752","customer752@example.com","Germany","Regular","2023-12-03","-1","Other","744",2024-09-26 18:39:17.3752310
"754","Customer 754","customer754@example.com","Germany","Regular","2012-02-13","70","Other","271",2024-09-26 18:39:17.3752310
"756","Customer 756","customer756@example.com","China","Regular","2022-12-11","68","Other","279",2024-09-26 18:39:17.3752310
"764","Customer 764","customer764@example.com","UK","Regular","2016-08-26","21","Other","753",2024-09-26 18:39:17.3752310
"766","Customer 766","customer766@example.com","USA","Regular","2012-08-07","28","Other","90",2024-09-26 18:39:17.3752310
"776","Customer 776","customer776@example.com","Unknown","Regular","2020-08-12","21","Other","418",2024-09-26 18:39:17.3752310
"784","Customer 784","customer784@example.com","Germany","Regular","2016-11-05","26","Other","763",2024-09-26 18:39:17.3752310
"785","Customer 785","customer785@example.com","USA","Regular","2018-09-11","49","Other","526",2024-09-26 18:39:17.3752310
"794","Customer 794","customer794@example.com","Canada","Regular","2011-08-28","59","Other","328",2024-09-26 18:39:17.3752310
"798","Customer 798","customer798@example.com","Australia","Regular","2016-05-20","43","Other","221",2024-09-26 18:39:17.3752310
"802","Customer 802","customer802@example.com","France","Regular","2013-07-09","44","Other","435",2024-09-26 18:39:17.3752310
"808","Customer 808","customer808@example.com","Brazil","Regular","2012-06-01","27","Other","762",2024-09-26 18:39:17.3752310
"832","Customer 832","customer832@example.com","UK","Regular","2017-11-23","42","Other","335",2024-09-26 18:39:17.3752310
"839","Customer 839","customer839@example.com","UK","Regular","2016-06-06","25","Other","489",2024-09-26 18:39:17.3752310
"850","Customer 850","customer850@example.com","Canada","Regular","2023-03-11","42","Other","588",2024-09-26 18:39:17.3752310
"855","Customer 855","customer855@example.com","China","Regular","2015-04-17","20","Other","856",2024-09-26 18:39:17.3752310
"869","Customer 869","customer869@example.com","Brazil","Regular","2010-12-10","69","Other","395",2024-09-26 18:39:17.3752310
"877","Customer 877","customer877@example.com","Australia","Regular","2016-07-16","19","Other","816",2024-09-26 18:39:17.3752310
"883","Customer 883","customer883@example.com","China","Regular","2023-11-12","29","Other","885",2024-09-26 18:39:17.3752310
"886","Customer 886","customer886@example.com","Australia","Regular","2014-01-21","52","Other","894",2024-09-26 18:39:17.3752310
"898","Customer 898",,"Germany","Regular","2014-08-13","24","Other","188",2024-09-26 18:39:17.3752310
"906","Customer 906","customer906@example.com","USA","Regular","2020-11-27","25","Other","539",2024-09-26 18:39:17.3752310
"908","Customer 908","customer908@example.com","Germany","Regular","2013-08-27","38","Other","208",2024-09-26 18:39:17.3752310
"913","Customer 913","customer913@example.com","Japan","Regular","2011-07-22","50","Other","935",2024-09-26 18:39:17.3752310
"927","Customer 927","customer927@example.com","Australia","Regular","2010-03-20","56","Other","291",2024-09-26 18:39:17.3752310
"932","Customer 932","customer932@example.com","France","Regular","2019-06-08","55","Other","770",2024-09-26 18:39:17.3752310
"935","Customer 935","customer935@example.com","UK","Regular","2010-01-07","31","Other","124",2024-09-26 18:39:17.3752310
"947","Customer 947","customer947@example.com","India","Regular","2021-09-01","-1","Other","641",2024-09-26 18:39:17.3752310
"953","Customer 953","customer953@example.com","China","Regular","2021-12-25","46","Other","300",2024-09-26 18:39:17.3752310
"955","Customer 955","customer955@example.com","Unknown","Regular","2017-08-15","72","Other","19",2024-09-26 18:39:17.3752310
"970","Customer 970","customer970@example.com","Japan","Regular","2014-06-24","28","Other","963",2024-09-26 18:39:17.3752310
"974","Customer 974","customer974@example.com","Germany","Regular","2016-09-04","25","Other","477",2024-09-26 18:39:17.3752310
"975","Customer 975","customer975@example.com","Australia","Regular","2011-01-14","36","Other","992",2024-09-26 18:39:17.3752310
"976","Customer 976","customer976@example.com","Japan","Regular","2023-08-02","62","Other","238",2024-09-26 18:39:17.3752310
"977","Customer 977","customer977@example.com","France","Regular","2019-10-23","73","Other","150",2024-09-26 18:39:17.3752310
"981","Customer 981","customer981@example.com","Australia","Regular","2021-06-01","60","Other","353",2024-09-26 18:39:17.3752310
"985","Customer 985","customer985@example.com","Brazil","Regular","2012-05-01","59","Other","218",2024-09-26 18:39:17.3752310
"2","Customer 2","customer2@example.com","France","Premium","2018-11-27","52","Other","145",2024-09-26 18:39:17.3752310
"3","Customer 3","customer3@example.com","Canada","Premium","2015-10-01","32","Other","691",2024-09-26 18:39:17.3752310
"4","Customer 4","customer4@example.com","USA","Premium","2011-01-19","70","Other","644",2024-09-26 18:39:17.3752310
"9","Customer 9","customer9@example.com","Japan","Premium","2014-10-05","36","Other","30",2024-09-26 18:39:17.3752310
"20","Customer 20","customer20@example.com","China","Premium","2020-05-15","55","Other","472",2024-09-26 18:39:17.3752310
"23","Customer 23","customer23@example.com","Brazil","Premium","2015-03-20","59","Other","748",2024-09-26 18:39:17.3752310
"24","Customer 24","customer24@example.com","China","Premium","2010-07-19","79","Other","937",2024-09-26 18:39:17.3752310
"28","Customer 28","customer28@example.com","China","Premium","2013-08-01","56","Other","596",2024-09-26 18:39:17.3752310
"39","Customer 39","customer39@example.com","Germany","Premium","2018-12-13","20","Other","216",2024-09-26 18:39:17.3752310
"42","Customer 42","customer42@example.com","UK","Premium","2022-10-22","69","Other","424",2024-09-26 18:39:17.3752310
"52","Customer 52","customer52@example.com","Brazil","Premium","2023-08-17","64","Other","739",2024-09-26 18:39:17.3752310
"63","Customer 63","customer63@example.com","Japan","Premium","2010-10-22","60","Other","984",2024-09-26 18:39:17.3752310
"65","Customer 65","customer65@example.com","Australia","Premium","2022-09-10","63","Other","163",2024-09-26 18:39:17.3752310
"80","Customer 80","customer80@example.com","Unknown","Premium","2010-01-28","40","Other","115",2024-09-26 18:39:17.3752310
"94","Customer 94","customer94@example.com","France","Premium","2013-09-23","52","Other","157",2024-09-26 18:39:17.3752310
"139","Customer 139","customer139@example.com","Australia","Premium","2016-07-09","23","Other","372",2024-09-26 18:39:17.3752310
"144","Customer 144","customer144@example.com","Canada","Premium","2012-11-13","46","Other","475",2024-09-26 18:39:17.3752310
"146","Customer 146","customer146@example.com","Canada","Premium","2019-08-03","38","Other","578",2024-09-26 18:39:17.3752310
"147","Customer 147","customer147@example.com","France","Premium","2023-11-18","32","Other","924",2024-09-26 18:39:17.3752310
"151","Customer 151","customer151@example.com","Canada","Premium","2018-05-05","31","Other","40",2024-09-26 18:39:17.3752310
"158","Customer 158","customer158@example.com","China","Premium","2014-03-14","57","Other","753",2024-09-26 18:39:17.3752310
"166","Customer 166","customer166@example.com","USA","Premium","2020-07-12","43","Other","477",2024-09-26 18:39:17.3752310
"175","Customer 175","customer175@example.com","Canada","Premium","2021-06-03","55","Other","543",2024-09-26 18:39:17.3752310
"179","Customer 179","customer179@example.com","Unknown","Premium","2014-02-10","59","Other","854",2024-09-26 18:39:17.3752310
"183","Customer 183","customer183@example.com","UK","Premium","2017-12-30","64","Other","320",2024-09-26 18:39:17.3752310
"190","Customer 190","customer190@example.com","India","Premium","2012-04-02","74","Other","158",2024-09-26 18:39:17.3752310
"203","Customer 203","customer203@example.com","Germany","Premium","2021-01-11","33","Other","741",2024-09-26 18:39:17.3752310
"254","Customer 254","customer254@example.com","Australia","Premium","2017-04-20","18","Other","475",2024-09-26 18:39:17.3752310
"261","Customer 261","customer261@example.com","USA","Premium","2019-09-14","59","Other","115",2024-09-26 18:39:17.3752310
"269","Customer 269","customer269@example.com","Japan","Premium","2021-08-28","31","Other","989",2024-09-26 18:39:17.3752310
"276","Customer 276","customer276@example.com","France","Premium","2018-10-17","23","Other","520",2024-09-26 18:39:17.3752310
"281","Customer 281","customer281@example.com","Canada","Premium","2016-10-23","58","Other","998",2024-09-26 18:39:17.3752310
"289","Customer 289",,"USA","Premium","2013-07-31","34","Other","48",2024-09-26 18:39:17.3752310
"297","Customer 297","customer297@example.com","India","Premium","2011-12-01","38","Other","977",2024-09-26 18:39:17.3752310
"301","Customer 301","customer301@example.com","France","Premium","2020-01-14","57","Other","920",2024-09-26 18:39:17.3752310
"316","Customer 316","customer316@example.com","France","Premium","2011-02-16","22","Other","101",2024-09-26 18:39:17.3752310
"326","Customer 326",,"Japan","Premium","2019-04-08","47","Other","79",2024-09-26 18:39:17.3752310
"335","Customer 335","customer335@example.com","Japan","Premium","2012-03-28","77","Other","135",2024-09-26 18:39:17.3752310
"336","Customer 336","customer336@example.com","Brazil","Premium","2021-01-13","60","Other","266",2024-09-26 18:39:17.3752310
"339","Customer 339","customer339@example.com","Japan","Premium","2021-05-02","32","Other","707",2024-09-26 18:39:17.3752310
"342","Customer 342","customer342@example.com","Japan","Premium","2010-09-11","46","Other","709",2024-09-26 18:39:17.3752310
"356","Customer 356","customer356@example.com","China","Premium","2018-02-12","56","Other","69",2024-09-26 18:39:17.3752310
"359","Customer 359","customer359@example.com","Japan","Premium","2023-07-24","22","Other","169",2024-09-26 18:39:17.3752310
"364","Customer 364","customer364@example.com","India","Premium","2019-03-13","27","Other","515",2024-09-26 18:39:17.3752310
"365","Customer 365","customer365@example.com","Australia","Premium","2023-03-17","78","Other","32",2024-09-26 18:39:17.3752310
"366","Customer 366","customer366@example.com","China","Premium","2018-10-09","21","Other","123",2024-09-26 18:39:17.3752310
"382","Customer 382","customer382@example.com","Germany","Premium","2012-02-29","77","Other","204",2024-09-26 18:39:17.3752310
"384","Customer 384",,"Unknown","Premium","2011-03-05","60","Other","819",2024-09-26 18:39:17.3752310
"426","Customer 426","customer426@example.com","China","Premium","2019-08-19","49","Other","208",2024-09-26 18:39:17.3752310
"432","Customer 432",,"USA","Premium","2018-05-11","29","Other","791",2024-09-26 18:39:17.3752310
"447","Customer 447","customer447@example.com","Brazil","Premium","2016-05-10","21","Other","586",2024-09-26 18:39:17.3752310
"456","Customer 456","customer456@example.com","Japan","Premium","2019-09-14","33","Other","68",2024-09-26 18:39:17.3752310
"465","Customer 465","customer465@example.com","Japan","Premium","2020-04-07","28","Other","295",2024-09-26 18:39:17.3752310
"474","Customer 474","customer474@example.com","France","Premium","2017-06-26","52","Other","514",2024-09-26 18:39:17.3752310
"481","Customer 481","customer481@example.com","UK","Premium","2010-02-05","57","Other","437",2024-09-26 18:39:17.3752310
"484","Customer 484","customer484@example.com","India","Premium","2015-04-06","76","Other","221",2024-09-26 18:39:17.3752310
"490","Customer 490","customer490@example.com","Brazil","Premium","2016-12-20","26","Other","904",2024-09-26 18:39:17.3752310
"501","Customer 501","customer501@example.com","Australia","Premium","2023-07-08","70","Other","540",2024-09-26 18:39:17.3752310
"514","Customer 514","customer514@example.com","China","Premium","2012-05-25","20","Other","360",2024-09-26 18:39:17.3752310
"520","Customer 520","customer520@example.com","France","Premium","2014-01-02","57","Other","840",2024-09-26 18:39:17.3752310
"521","Customer 521","customer521@example.com","Australia","Premium","2018-06-06","46","Other","858",2024-09-26 18:39:17.3752310
"527","Customer 527","customer527@example.com","USA","Premium","2010-01-10","45","Other","831",2024-09-26 18:39:17.3752310
"528","Customer 528","customer528@example.com","Unknown","Premium","2023-07-11","39","Other","471",2024-09-26 18:39:17.3752310
"534","Customer 534","customer534@example.com","Brazil","Premium","2021-04-07","69","Other","446",2024-09-26 18:39:17.3752310
"545","Customer 545","customer545@example.com","China","Premium","2020-01-25","77","Other","341",2024-09-26 18:39:17.3752310
"557","Customer 557","customer557@example.com","Japan","Premium","2016-06-05","62","Other","287",2024-09-26 18:39:17.3752310
"561","Customer 561","customer561@example.com","USA","Premium","2022-07-14","30","Other","718",2024-09-26 18:39:17.3752310
"564","Customer 564","customer564@example.com","Germany","Premium","2020-01-15","26","Other","470",2024-09-26 18:39:17.3752310
"576","Customer 576","customer576@example.com","Brazil","Premium","2019-05-30","75","Other","126",2024-09-26 18:39:17.3752310
"584","Customer 584","customer584@example.com","UK","Premium","2017-04-02","29","Other","574",2024-09-26 18:39:17.3752310
"594","Customer 594","customer594@example.com","USA","Premium","2021-10-06","20","Other","504",2024-09-26 18:39:17.3752310
"597","Customer 597","customer597@example.com","China","Premium","2016-07-05","74","Other","258",2024-09-26 18:39:17.3752310
"600","Customer 600","customer600@example.com","Brazil","Premium","2016-07-19","33","Other","483",2024-09-26 18:39:17.3752310
"610","Customer 610","customer610@example.com","UK","Premium","2016-02-20","60","Other","742",2024-09-26 18:39:17.3752310
"613","Customer 613","customer613@example.com","Brazil","Premium","2015-09-19","59","Other","824",2024-09-26 18:39:17.3752310
"626","Customer 626","customer626@example.com","Germany","Premium","2017-07-11","76","Other","612",2024-09-26 18:39:17.3752310
"629","Customer 629","customer629@example.com","Australia","Premium","2020-05-11","38","Other","370",2024-09-26 18:39:17.3752310
"633","Customer 633","customer633@example.com","Australia","Premium","2023-05-01","45","Other","272",2024-09-26 18:39:17.3752310
"647","Customer 647","customer647@example.com","Australia","Premium","2015-08-13","28","Other","527",2024-09-26 18:39:17.3752310
"652","Customer 652","customer652@example.com","USA","Premium","2017-05-08","23","Other","360",2024-09-26 18:39:17.3752310
"653","Customer 653","customer653@example.com","China","Premium","2020-02-06","34","Other","961",2024-09-26 18:39:17.3752310
"660","Customer 660","customer660@example.com","USA","Premium","2010-06-30","75","Other","245",2024-09-26 18:39:17.3752310
"682","Customer 682","customer682@example.com","Germany","Premium","2017-07-10","73","Other","35",2024-09-26 18:39:17.3752310
"691","Customer 691","customer691@example.com","Unknown","Premium","2016-04-24","74","Other","114",2024-09-26 18:39:17.3752310
"717","Customer 717","customer717@example.com","China","Premium","2016-06-09","21","Other","910",2024-09-26 18:39:17.3752310
"728","Customer 728","customer728@example.com","China","Premium","2018-12-30","51","Other","645",2024-09-26 18:39:17.3752310
"729","Customer 729","customer729@example.com","China","Premium","2017-04-30","78","Other","254",2024-09-26 18:39:17.3752310
"751","Customer 751","customer751@example.com","Brazil","Premium","2014-10-12","66","Other","848",2024-09-26 18:39:17.3752310
"759","Customer 759","customer759@example.com","Germany","Premium","2017-12-10","40","Other","853",2024-09-26 18:39:17.3752310
"774","Customer 774","customer774@example.com","Brazil","Premium","2016-04-08","61","Other","175",2024-09-26 18:39:17.3752310
"782","Customer 782",,"Brazil","Premium","2016-07-23","69","Other","48",2024-09-26 18:39:17.3752310
"787","Customer 787","customer787@example.com","Australia","Premium","2011-10-09","36","Other","800",2024-09-26 18:39:17.3752310
"789","Customer 789","customer789@example.com","India","Premium","2022-04-18","70","Other","602",2024-09-26 18:39:17.3752310
"792","Customer 792","customer792@example.com","UK","Premium","2019-06-30","52","Other","146",2024-09-26 18:39:17.3752310
"810","Customer 810","customer810@example.com","Australia","Premium","2011-05-12","68","Other","232",2024-09-26 18:39:17.3752310
"813","Customer 813","customer813@example.com","Australia","Premium","2012-03-03","28","Other","104",2024-09-26 18:39:17.3752310
"820","Customer 820","customer820@example.com","France","Premium","2016-05-18","69","Other","670",2024-09-26 18:39:17.3752310
"821","Customer 821","customer821@example.com","Australia","Premium","2019-02-09","74","Other","998",2024-09-26 18:39:17.3752310
"824","Customer 824","customer824@example.com","Canada","Premium","2023-08-12","61","Other","37",2024-09-26 18:39:17.3752310
"828","Customer 828","customer828@example.com","France","Premium","2023-10-09","36","Other","577",2024-09-26 18:39:17.3752310
"833","Customer 833","customer833@example.com","China","Premium","2020-10-01","49","Other","629",2024-09-26 18:39:17.3752310
"837","Customer 837","customer837@example.com","Brazil","Premium","2019-09-07","68","Other","670",2024-09-26 18:39:17.3752310
"840","Customer 840","customer840@example.com","France","Premium","2012-10-25","53","Other","20",2024-09-26 18:39:17.3752310
"845","Customer 845","customer845@example.com","UK","Premium","2019-09-15","21","Other","357",2024-09-26 18:39:17.3752310
"853","Customer 853","customer853@example.com","India","Premium","2022-05-07","53","Other","166",2024-09-26 18:39:17.3752310
"854","Customer 854","customer854@example.com","Canada","Premium","2023-07-26","19","Other","418",2024-09-26 18:39:17.3752310
"885","Customer 885","customer885@example.com","USA","Premium","2023-10-16","61","Other","269",2024-09-26 18:39:17.3752310
"894","Customer 894",,"Australia","Premium","2015-07-13","59","Other","909",2024-09-26 18:39:17.3752310
"897","Customer 897","customer897@example.com","Canada","Premium","2021-08-21","59","Other","599",2024-09-26 18:39:17.3752310
"899","Customer 899","customer899@example.com","Brazil","Premium","2014-04-08","40","Other","33",2024-09-26 18:39:17.3752310
"902","Customer 902","customer902@example.com","UK","Premium","2018-12-15","64","Other","495",2024-09-26 18:39:17.3752310
"907","Customer 907","customer907@example.com","Japan","Premium","2019-04-21","45","Other","626",2024-09-26 18:39:17.3752310
"917","Customer 917","customer917@example.com","China","Premium","2022-05-01","37","Other","676",2024-09-26 18:39:17.3752310
"942","Customer 942",,"Japan","Premium","2021-02-10","55","Other","937",2024-09-26 18:39:17.3752310
"948","Customer 948","customer948@example.com","Brazil","Premium","2014-08-07","74","Other","883",2024-09-26 18:39:17.3752310
"961","Customer 961","customer961@example.com","Brazil","Premium","2017-07-12","49","Other","672",2024-09-26 18:39:17.3752310
"987","Customer 987","customer987@example.com","Australia","Premium","2022-05-15","40","Other","914",2024-09-26 18:39:17.3752310
"7","Customer 7","customer7@example.com","China","Premium","2018-05-24","24","Female","892",2024-09-26 18:39:17.3752310
"16","Customer 16","customer16@example.com","Australia","Premium","2012-12-31","72","Female","609",2024-09-26 18:39:17.3752310
"25","Customer 25","customer25@example.com","India","Premium","2015-11-19","75","Female","101",2024-09-26 18:39:17.3752310
"41","Customer 41","customer41@example.com","USA","Premium","2023-12-12","43","Female","823",2024-09-26 18:39:17.3752310
